time,seconds_elapsed,z,y,x
1774021082075730200,26.267730224609377,-9.062893826168775,-1.4678322262890635,-3.446709894904494
1774021082085808400,26.277808349609376,-9.048433339139818,-1.4766935781367123,-3.4807486503675578
1774021082095886300,26.28788623046875,-9.0352856882751,-1.486513984274864,-3.5105949225768445
1774021082105964300,26.29796435546875,-9.02360518735349,-1.4973366993233561,-3.535946805976331
1774021082116042200,26.308042236328124,-9.01338716019988,-1.508770385877043,-3.5570839942902324
1774021082126120200,26.3181201171875,-9.003934272199869,-1.5203804519109427,-3.5760303945615886
1774021082136197000,26.328197021484375,-8.994237638571859,-1.5321433704189955,-3.5953590721487996
1774021082146275300,26.338275390625,-8.983333382719755,-1.5445682599671184,-3.617238603262603
1774021082156353300,26.348353271484374,-8.970450520271063,-1.5578152795530855,-3.643433951748907
1774021082166431200,26.35843115234375,-8.955370440039038,-1.5722240363948046,-3.6742119518503547
1774021082176509200,26.36850927734375,-8.938138150209188,-1.5877951150141656,-3.7093095687165856
1774021082186586000,26.378586181640625,-8.919083321127294,-1.6038047311812638,-3.748086166356504
1774021082196664000,26.3886640625,-8.89839358431995,-1.6196197015590965,-3.790225810688734
1774021082206742000,26.398741943359376,-8.876338404378295,-1.6354827488623558,-3.8348657474040984
1774021082216820200,26.4088203125,-8.853990378969907,-1.6514812591135501,-3.8794133296608924
1774021082226898200,26.418898193359375,-8.832387034448981,-1.667135485971719,-3.9217315454304216
1774021082236976000,26.42897607421875,-8.81119986951351,-1.6816441960565744,-3.9629800861418243
1774021082247053000,26.439052978515626,-8.789542748978734,-1.6950526898145675,-4.005136097086965
1774021082257131000,26.449131103515626,-8.766715415620803,-1.7074793329283595,-4.049641886028647
1774021082267209000,26.459208984375,-8.743172042948007,-1.7186377096720038,-4.095560172116756
1774021082277287200,26.469287109375,-8.71899621759057,-1.7287572448872028,-4.142570052833855
1774021082287365000,26.479365234375,-8.69357711417377,-1.7384971331350505,-4.191625467903912
1774021082297443000,26.489443115234376,-8.66601281542182,-1.7485474025063215,-4.244194444052875
1774021082307520300,26.499520263671876,-8.63630273681283,-1.758720421474427,-4.3001814119517805
1774021082317598200,26.50959814453125,-8.604836169925331,-1.7685643546186387,-4.358825908622145
1774021082327676200,26.51967626953125,-8.571431912973523,-1.778032147926837,-4.420355897600949
1774021082337754400,26.52975439453125,-8.536714819857478,-1.7870481058143077,-4.483451528461277
1774021082347832300,26.539832275390626,-8.501427233377099,-1.7956033143222332,-4.5466395137801765
1774021082357910300,26.54991015625,-8.46541074810028,-1.8038421503573654,-4.610135834395885
1774021082367987200,26.5599873046875,-8.42928495723009,-1.812340221850574,-4.672575047174096
1774021082378065200,26.570065185546873,-8.394755495640634,-1.8211387375950812,-4.7309538786455985
1774021082388143000,26.58014306640625,-8.362571135872601,-1.8299078811146319,-4.784268704725801
1774021082398221300,26.59022119140625,-8.332317451906203,-1.8414974888823925,-4.8323655038967726
1774021082408299300,26.60029931640625,-8.304640340429543,-1.8561027912095187,-4.8742394830301405
1774021082418377200,26.610377197265624,-8.281293367111683,-1.8678705320231614,-4.909340314766764
1774021082428454100,26.6204541015625,-8.26074450007975,-1.87433563638404,-4.941390819022059
1774021082438532000,26.630531982421875,-8.243210012432932,-1.8772493318736552,-4.969488201737404
1774021082448610000,26.640610107421875,-8.22778974046111,-1.8803106191404162,-4.993825355136394
1774021082458688300,26.650688232421874,-8.212810782516001,-1.88476599111408,-5.016750303649902
1774021082468766200,26.66076611328125,-8.197319198873638,-1.8905379986442625,-5.03986113012433
1774021082478844200,26.67084423828125,-8.181756888082623,-1.896303430303186,-5.062930455544591
1774021082488921000,26.680921142578125,-8.166678561416267,-1.9013143903329968,-5.085346870014071
1774021082498999000,26.6909990234375,-8.151127941063047,-1.9062163370303808,-5.108408596649766
1774021082509077000,26.701076904296876,-8.134565513318776,-1.9108438507005572,-5.133021059858799
1774021082519155200,26.7111552734375,-8.11656107007265,-1.9155837387040255,-5.159685779422522
1774021082529233200,26.721233154296876,-8.09679195524156,-1.9202860711760819,-5.188915381038188
1774021082539311000,26.73131103515625,-8.075340586411953,-1.9244725630804895,-5.2206958361804485
1774021082549388300,26.74138818359375,-8.053024709707499,-1.9279682962417601,-5.253771591830254
1774021082559466200,26.75146630859375,-8.030821645727753,-1.9302657595291732,-5.286809353557229
1774021082569544200,26.761544189453126,-8.008419844305514,-1.932072370559722,-5.320027732548117
1774021082579622100,26.7716220703125,-7.985297911915183,-1.9339451786942778,-5.353994884079694
1774021082589700000,26.7817001953125,-7.962478761863708,-1.9357073660612105,-5.3872395665556185
1774021082599777300,26.79177734375,-7.941087598788738,-1.9358039583034812,-5.4186880132645365
1774021082609855200,26.801855224609376,-7.921853321486711,-1.9338952020727096,-5.4474459057152265
1774021082619933200,26.81193310546875,-7.905802350395917,-1.9311160927481947,-5.471696549874544
1774021082630011100,26.82201123046875,-7.893821989744901,-1.9289687054559588,-5.48972086686492
1774021082640089300,26.83208935546875,-7.885733960357308,-1.9283486738614737,-5.501550420868396
1774021082650167300,26.842167236328127,-7.880697135233879,-1.9288658296033738,-5.5085816346794365
1774021082660244200,26.852244140625,-7.8784537402212615,-1.9298589322939514,-5.511441700285673
